425	43000000	950	0.0188
273	44000000	950	244
273	44000000	950	244
293	44000000	950	244
303	44000000	950	116
313	44000000	950	42.6
323	44000000	950	11.6
333	44000000	950	4.76
343	44000000	950	1.95
353	44000000	950	0.743
363	44000000	950	0.353
373	44000000	950	0.188
383	44000000	950	0.104
393	44000000	950	0.0665
403	44000000	950	0.0476
413	44000000	950	0.0294
423	44000000	950	0.0188
425	44000000	950	0.0188
273	45000000	950	244
273	45000000	950	244
293	45000000	950	244
303	45000000	950	116
313	45000000	950	42.6
323	45000000	950	11.6
333	45000000	950	4.76
343	45000000	950	1.95
353	45000000	950	0.743
363	45000000	950	0.353
373	45000000	950	0.188
383	45000000	950	0.104
393	45000000	950	0.0665
403	45000000	950	0.0476
413	45000000	950	0.0294
423	45000000	950	0.0188
425	45000000	950	0.0188
273	46000000	950	244
273	46000000	950	244
293	46000000	950	244
303	46000000	950	116
313	46000000	950	42.6
323	46000000	950	11.6
333	46000000	950	4.76
343	46000000	950	1.95
353	46000000	950	0.743
363	46000000	950	0.353
373	46000000	950	0.188
383	46000000	950	0.104
393	46000000	950	0.0665
403	46000000	950	0.0476
413	46000000	950	0.0294
423	46000000	950	0.0188
425	46000000	950	0.0188
273	47000000	950	244
273	47000000	950	244
293	47000000	950	244
303	47000000	950	116
313	47000000	950	42.6
323	47000000	950	11.6
333	47000000	950	4.76
343	47000000	950	1.95
353	47000000	950	0.743
363	47000000	950	0.353
373	47000000	950	0.188
383	47000000	950	0.104
393	47000000	950	0.0665
403	47000000	950	0.0476
413	47000000	950	0.0294
423	47000000	950	0.0188
425	47000000	950	0.0188
273	48000000	950	244
273	48000000	950	244
293	48000000	950	244
303	48000000	950	116
313	48000000	950	42.6
323	48000000	950	11.6
333	48000000	950	4.76
343	48000000	950	1.95
353	48000000	950	0.743
363	48000000	950	0.353
373	48000000	950	0.188
383	48000000	950	0.104
393	48000000	950	0.0665
403	48000000	950	0.0476
413	48000000	950	0.0294
423	48000000	950	0.0188
425	48000000	950	0.0188
273	49000000	950	244
273	49000000	950	244
293	49000000	950	244
303	49000000	950	116
313	49000000	950	42.6
323	49000000	950	11.6
333	49000000	950	4.76
343	49000000	950	1.95
353	49000000	950	0.743
363	49000000	950	0.353
373	49000000	950	0.188
383	49000000	950	0.104
393	49000000	950	0.0665
403	49000000	950	0.0476
413	49000000	950	0.0294
423	49000000	950	0.0188
425	49000000	950	0.0188
273	50000000	950	244
273	50000000	950	244
293	50000000	950	244
303	50000000	950	116
313	50000000	950	42.6
323	50000000	950	11.6
333	50000000	950	4.76
343	50000000	950	1.95
353	50000000	950	0.743
363	50000000	950	0.353
373	50000000	950	0.188
383	50000000	950	0.104
393	50000000	950	0.0665
403	50000000	950	0.0476
413	50000000	950	0.0294
423	50000000	950	0.0188
425	50000000	950	0.0188
273	51000000	950	244
273	51000000	950	244
293	51000000	950	244
303	51000000	950	116
313	51000000	950	42.6
323	51000000	950	11.6
333	51000000	950	4.76
343	51000000	950	1.95
353	51000000	950	0.743
363	51000000	950	0.353
373	51000000	950	0.188
383	51000000	950	0.104
393	51000000	950	0.0665
403	51000000	950	0.0476
413	51000000	950	0.0294
423	51000000	950	0.0188
425	51000000	950	0.0188
273	52000000	950	244
273	52000000	950	244
293	52000000	950	244
303	52000000	950	116
313	52000000	950	42.6
323	52000000	950	11.6
333	52000000	950	4.76
343	52000000	950	1.95
353	52000000	950	0.743
363	52000000	950	0.353
373	52000000	950	0.188
383	52000000	950	0.104
393	52000000	950	0.0665
403	52000000	950	0.0476
413	52000000	950	0.0294
423	52000000	950	0.0188
