fracture_mode,step,time_s,time_day,time_year,dt_s,q_prod_m3_s,q_prod_m3_day,q_prod_to_q_in_set,q_in_actual_m3_s,q_in_actual_m3_day,prod_temperature_K,prod_temperature_C,normalized_temperature,prod_liquid_density_kg_m3,he_mass_fraction,he_concentration_kg_m3_water,he_concentration_mg_L,he_C_over_C0,n2_C_over_C0,ch4_C_over_C0,he_instantaneous_rate_kg_s,he_instantaneous_rate_kg_day,cum_he_prod_kg,cum_he_prod_from_balance_kg,res_he_mass_kg,res_n2_mass_kg,res_ch4_mass_kg,he_mass_balance_error_kg,n2_mass_balance_error_kg,ch4_mass_balance_error_kg,he_mass_balance_error_rel,n2_mass_balance_error_rel,ch4_mass_balance_error_rel,swept_area_m2,swept_fraction,mean_injected_water_fraction_proxy
random_with_backbone,9202,244104664.1851894,2825.285465106359,7.7352100345143295,27434.22046804428,7.679708773086922e-05,6.6352683799471,0.590746828698994,0.00012999397439433186,11.231479387670273,398.8244929904084,125.6744929904084,0.9882449299040837,952.019723172945,6.588636698337032e-07,0.0006272512085637926,0.6272512085637927,0.6837815971810348,0.6837815971810343,0.6837815971810346,4.817106609336733e-08,0.004161980110466938,8.401235803716688,8.401235803692884,266.79681477984934,61519.47425770946,6110.629946981761,2.3817392502678558e-11,-7.60337570682168e-09,3.092281986027956e-10,8.654637070348099e-14,-1.1981994687587798e-13,4.906009598244241e-14,159700.0,0.1597,0.09605124104848996
random_with_backbone,9217,244516193.05833644,2830.0485307677827,7.748250597584621,27436.149072498083,7.68725884962236e-05,6.641791646073719,0.5913276038171047,0.0001299944696625327,11.231522178842825,398.81216335890736,125.66216335890738,0.9881216335890736,952.032710015326,6.58381437022445e-07,0.0006268006637122629,0.626800663712263,0.6832904474248055,0.6832904474248045,0.6832904474248048,4.818378949071262e-08,0.004163079411997571,8.421062319586774,8.421062319562793,266.77698826397943,61514.90255083312,6110.175846726799,2.3987922759260982e-11,-7.697963155806065e-09,3.3014657674357295e-10,8.716603445553455e-14,-1.2131052994706116e-13,5.237886718125469e-14,159900.0,0.1599,0.09618510530157841
random_with_backbone,9233,244955188.81238285,2835.12950014332,7.76216153358883,27438.1887717247,7.695307552848145e-05,6.648745725660797,0.5919467348344728,0.00012999448318182336,11.231523346909539,398.798954869662,125.64895486966202,0.9879895486966199,952.0468363345061,6.578651421197816e-07,0.0006263184272898883,0.6263184272898883,0.6827647499265651,0.6827647499265648,0.6827647499265648,4.819712924011849e-08,0.004164231966346237,8.442217891847184,8.442217891824384,266.75583269171784,61510.02438283798,6109.691306184184,2.2794210963184014e-11,-7.632479537278414e-09,3.246896085329354e-10,8.282838819115961e-14,-1.202785878208574e-13,5.1513100781564526e-14,160000.0,0.16,0.09632780462359077
random_with_backbone,9249,245394217.1825368,2840.210847020102,7.776073503135119,27440.226346194744,7.703346068101065e-05,6.65569100283932,0.5925650821616204,0.0001299944887026372,11.231523823907853,398.7856892716499,125.63568927164994,0.9878568927164991,952.0610657742632,6.573514516515948e-07,0.0006258387236476764,0.6258387236476763,0.6822418134727698,0.6822418134727684,0.6822418134727689,4.821052271076717e-08,0.004165389162210284,8.463380902234244,8.463380902210986,266.73466968133124,61505.14449971863,6109.206595281049,2.3248958314070478e-11,-7.697963155806065e-09,3.019522409886122e-10,8.448082486330244e-14,-1.2131052994706116e-13,4.7905740782855526e-14,160200.0,0.1602,0.09647040954682608
random_with_backbone,9265,245833278.124115,2845.2925708809607,7.789986504807558,27442.261150330305,7.711367007497339e-05,6.662621094477701,0.5931820774997953,0.00012999449267587365,11.231524167195484,398.77236537447436,125.62236537447438,0.9877236537447436,952.0751061862037,6.568315173295375e-07,0.0006253529366079647,0.6253529366079648,0.6817122453613516,0.6817122453613508,0.6817122453613508,4.822326003400234e-08,0.0041664896669378025,8.484551236965334,8.484551236941172,266.71349934660105,61500.26292771191,6108.721716623528,2.4158453015843406e-11,-7.676135282963514e-09,3.54702933691442e-10,8.778569820758812e-14,-1.2096654923832656e-13,5.6274815979860407e-14,160500.0,0.1605,0.09661292309589628
random_with_backbone,9280,246244927.3020364,2850.0570289587545,7.803030880106104,27444.19106093049,7.718869499064535e-05,6.669103247191758,0.5937591922357335,0.00012999449508377858,11.23152437523847,398.7598230109674,125.60982301096743,0.9875982301096741,952.0883265500615,6.563466847349951e-07,0.0006249000167060223,0.6249000167060222,0.6812185065056634,0.6812185065056621,0.6812185065056623,4.823521678917034e-08,0.004167522730584317,8.504405017008114,8.504405016984322,266.6936455665579,61495.684934112884,6108.2669919184855,2.3817392502678558e-11,-7.843482308089733e-09,2.9103830456733704e-10,8.654637070348099e-14,-1.2360373467195833e-13,4.617420798347521e-14,160700.0,0.1607,0.09674644417597023
random_with_backbone,9296,246684051.22883594,2855.1394818152307,7.816945877659769,27446.22055631876,7.726873207678608e-05,6.6760184514343175,0.5943748621291237,0.00012999451091592364,11.231525743135803,398.74639047763185,125.59639047763187,0.9874639047763185,952.102662044639,6.558300527179303e-07,0.0006244175390416174,0.6244175390416173,0.6806925460236959,0.6806925460236944,0.6806925460236948,4.824795152825284e-08,0.004168623012041046,8.525589328350046,8.525589328326362,266.67246125521586,61490.80013930254,6107.781793145042,2.3703705664956942e-11,-7.785274647176266e-09,3.001332515850663e-10,8.613326153544528e-14,-1.2268645278199947e-13,4.761715198295881e-14,160900.0,0.1609,0.09688877645703056
random_with_backbone,9312,247123207.55077097,2860.222309615405,7.830861901753333,27448.19916382432,7.734876876960489e-05,6.682933621693863,0.5949905289969608,0.00012999402039031227,11.23148336172298,398.73290187566556,125.58290187566558,0.9873290187566556,952.1167995535312,6.553131600614478e-07,0.0006239346686630166,0.6239346686630166,0.6801661574345578,0.680166157434557,0.6801661574345572,4.826057841375572e-08,0.004169713974948494,8.546780707239241,8.54678070721593,266.6512698763263,61485.91371481825,6107.296432498761,2.3305801732931286e-11,-7.828930392861366e-09,3.410605131648481e-10,8.46873794473203e-14,-1.2337441419946863e-13,5.411039998063501e-14,160900.0,0.1609,0.09703101455578843
random_with_backbone,9328,247562396.31199798,2865.305512870347,7.844778953786029,27450.230261951685,7.742849152917682e-05,6.689821668120877,0.595603780993668,0.00012999403607000425,11.231484716448367,398.7193563091056,125.56935630910561,0.9871935630910559,952.1311247479673,6.547911334358398e-07,0.0006234470183532625,0.6234470183532625,0.6796345581277459,0.6796345581277454,0.679634558127745,4.8272562179456137e-08,0.00417074937230501,8.56797905049837,8.567979050474321,266.6300715330679,61481.02568445168,6106.810912342716,2.404476617812179e-11,-7.501512300223112e-09,3.4651748137548566e-10,8.73725890395524e-14,-1.1821470356844996e-13,5.497616638032517e-14,161100.0,0.1611,0.09717316093835753
random_with_backbone,9343,247974165.1848741,2870.0713563064132,7.8578271219888105,27452.1401527524,7.750358302925429e-05,6.696309573727571,0.5961814079173408,0.00012999453746928024,11.231528037345813,398.70660864603605,125.55660864603607,0.9870660864603604,952.1445682408698,6.543054191704365e-07,0.0006229933508336966,0.6229933508336966,0.6791400042761427,0.679140004276142,0.679140004276142,4.8284216893012755e-08,0.004171756339556302,8.587858763725489,8.587858763702002,266.6101918198402,61476.441711036474,6106.3555936722305,2.347633198951371e-11,-7.821654435247183e-09,3.0104274628683925e-10,8.530704319937387e-14,-1.2325975396322376e-13,4.7761446382907165e-14,161200.0,0.1612,0.09730633788764288
random_with_backbone,9359,248413416.60305518,2875.155284757583,7.87174615950057,27454.15878200531,7.758310627395455e-05,6.703180382069673,0.5967931251842659,0.0001299945466859059,11.23152883366227,398.69295653100795,125.54295653100797,0.9869295653100795,952.1588280657737,6.537819431831993e-07,0.0006225042488318793,0.6225042488318793,0.6786068224449705,0.67860682244497,0.6786068224449692,4.829581329311194e-08,0.004172758268524872,8.609070351415008,8.609070351390812,266.5889802321514,61471.55062669649,6105.869770169953,2.4215296434704214e-11,-7.436028681695461e-09,3.219611244276166e-10,8.799225279160597e-14,-1.1718276144224622e-13,5.108021758171945e-14,161400.0,0.1614,0.0974483029380966
random_with_backbone,9375,248852700.26691797,2880.239586422662,7.885666218816322,27456.19445437193,7.766249688247892e-05,6.710039730646178,0.5974038221729148,0.00012999453993934175,11.231528250759126,398.6792510054004,125.5292510054004,0.9867925100540037,952.1732332814292,6.532617996615779e-07,0.0006220183999630099,0.6220183999630099,0.6780771869321034,0.678077186932103,0.6780771869321027,4.8307502047971775e-08,0.004173768176944761,8.630288654015574,8.630288653991784,266.56776192955044,61466.65799399474,6105.383792871451,2.3817392502678558e-11,-7.763446774333715e-09,3.2014213502407074e-10,8.654637070348099e-14,-1.2234247207326488e-13,5.079162878182273e-14,161700.0,0.1617,0.09759017290108134
random_with_backbone,9390,249264557.9681716,2885.006457964949,7.898717201820531,27458.046971917152,7.773690093751425e-05,6.716468241001231,0.5979761610578019,0.00012999406397152567,11.231487127139818,398.66635299454504,125.51635299454506,0.9866635299454504,952.1867944484271,6.527714463028593e-07,0.0006215603509625832,0.6215603509625832,0.6775778567230535,0.677577856723053,0.6775778567230526,4.831817542946492e-08,0.0041746903571057686,8.650186820483187,8.650186820460476,266.54786376308175,61462.0697655302,6104.928051553811,2.2737367544323206e-11,-7.916241884231567e-09,3.092281986027956e-10,8.262183360714176e-14,-1.2475033703440694e-13,4.906009598244241e-14,161800.0,0.1618,0.09772309124542669
random_with_backbone,9406,249703904.05949503,2890.0914821700812,7.912639239343139,27460.056800812483,7.781610339495906e-05,6.723311333324463,0.5985854107304543,0.0001299945560694997,11.231529644404773,398.6525431467656,125.50254314676562,0.9865254314676559,952.2011318827778,6.52249334192143e-07,0.0006210725542875467,0.6210725542875467,0.6770460978599343,0.6770460978599342,0.6770460978599335,4.832944610021106e-08,0.004175664143058235,8.67141784560293,8.671417845578674,266.52663273796355,61457.17419920039,6104.441782862733,2.4272139853565022e-11,-7.989001460373402e-09,2.9103830456733704e-10,8.819880737562382e-14,-1.2589693939685553e-13,4.617420798347521e-14,161800.0,0.1618,0.09786477930145199
random_with_backbone,9422,250143282.28029746,2895.1768782441836,7.926562294987498,27462.07686930895,7.78951293883229e-05,6.730139179151099,0.5991933029870993,0.00012999456696245756,11.231530585556333,398.63868017282385,125.48868017282388,0.9863868017282386,952.2156940014429,6.517260100542759e-07,0.0006205837349626237,0.6205837349626238,0.6765132241816291,0.676513224181629,0.6765132241816283,4.834045033120226e-08,0.004176614908615876,8.692655310017688,8.692655309994393,266.50539527354783,61452.277148063,6103.95536668815,2.3305801732931286e-11,-7.632479537278414e-09,3.4560798667371273e-10,8.46873794473203e-14,-1.202785878208574e-13,5.483187198037681e-14,162000.0,0.162,0.09800637326358894
random_with_backbone,9438,250582692.61328602,2900.2626459871067,7.940486368205631,27464.08420804143,7.79740432291407e-05,6.736957334997756,0.5998003325318515,0.00012999458064713912,11.23153176791282,398.6247637056482,125.47476370564823,0.9862476370564821,952.2304392077147,6.511977690384294e-07,0.0006200903376225475,0.6200903376225475,0.6759753598991279,0.6759753598991279,0.6759753598991276,4.8350950791752974e-08,0.004177522148407457,8.71389910170228,8.713899101678578,266.48415148186365,61447.37863794858,6103.468805595694,2.3703705664956942e-11,-7.697963155806065e-09,3.1650415621697903e-10,8.613326153544528e-14,-1.2131052994706116e-13,5.021445118202929e-14,162000.0,0.162,0.09814787387622971
random_with_backbone,9453,250994668.87129793,2905.0308897140962,7.9535411080468075,27465.93989622593,7.804800684067955e-05,6.743347791034713,0.6003692833898427,0.0001299940883228277,11.231489231092313,398.6116701926367,125.46167019263675,0.9861167019263672,952.2438424272932,6.507074984732338e-07,0.0006196322086424042,0.6196322086424042,0.6754759425022693,0.6754759425022692,0.6754759425022691,4.836105885882774e-08,0.004178395485402717,8.733820830127744,8.73382083010489,266.46422975343734,61442.784976438736,6103.012524622439,2.2851054382044822e-11,-7.566995918750763e-09,3.283275873400271e-10,8.303494277517747e-14,-1.1924664569465369e-13,5.209027838135797e-14,162300.0,0.1623,0.09828044304260529
random_with_backbone,9469,251434141.2681064,2910.1173757882684,7.9674671479487165,27467.946730196476,7.812715152414015e-05,6.750185891685709,0.600978088647232,0.00012999410053558016,11.231490286274125,398.59765227594386,125.44765227594388,0.9859765227594386,952.2585357146853,6.501784151578521e-07,0.000619137945571511,0.619137945571511,0.674937134465826,0.6749371344658258,0.6749371344658253,4.8371484088010276e-08,0.004179296225204088,8.755076633640671,8.75507663361742,266.4429739499248,61437.88369657096,6102.525688414877,2.3248958314070478e-11,-7.668859325349331e-09,3.1377567211166024e-10,8.448082486330244e-14,-1.2085188900208173e-13,4.9781567982184206e-14,162400.0,0.1624,0.09842176093360851
random_with_backbone,9485,251873645.63366142,2915.2042318710814,7.981394200879072,27469.955758422613,7.820574089398538e-05,6.756976013240337,0.601582622261426,0.00012999460226180982,11.231533635420368,398.5835828114133,125.43358281141332,0.985835828114133,952.2729716765491,6.496519055447964e-07,0.000618645950648476,0.6186459506484759,0.6744007989918009,0.6744007989918009,0.6744007989918004,4.838166492152798e-08,0.004180175849220018,8.77633848157655,8.776338481553864,266.42171210198836,61432.981022947024,6102.038713767813,2.2680524125462398e-11,-7.705239113420248e-09,3.510649548843503e-10,8.24152790231239e-14,-1.2142519018330602e-13,5.569763838006697e-14,162600.0,0.1626,0.09856298355105655
random_with_backbone,9501,252313181.9425468,2920.291457668366,7.995322266032487,27471.9527785182,7.828423781794003e-05,6.763758147470019,0.6021864447533849,0.00012999460297972778,11.23153369744848,398.56946217592315,125.41946217592317,0.9856946217592315,952.2879015306665,6.491247885535631e-07,0.0006181536827232103,0.6181536827232103,0.6738641659114919,0.6738641659114917,0.6738641659114909,4.839168990633924e-08,0.00418104200790771,8.797606295877845,8.797606295855246,266.400444287687,61428.076973565665,6101.551602468931,2.262368070660159e-11,-7.865310180932283e-09,3.192326403222978e-10,8.220872443910604e-14,-1.2394771538069292e-13,5.0647334381874366e-14,162700.0,0.1627,0.09870411041885652
random_with_backbone,9516,252725276.14459595,2925.061066488379,8.008380743294673,27473.805204749107,7.835770737013624e-05,6.770105916779771,0.6027515951548942,0.00012999412568376385,11.231492459077197,398.55617796028065,125.40617796028067,0.9855617796028064,952.3014834053704,6.48627590185568e-07,0.0006176890163113671,0.6176890163113671,0.6733576219034317,0.6733576219034316,0.6733576219034311,4.8400695185873416e-08,0.004181820064059463,8.81755020948275,8.81755020945917,266.38050037408306,61423.478196475415,6101.094813373328,2.3590018827235326e-11,-7.661583367735147e-09,3.2378011383116245e-10,8.572015236740957e-14,-1.2073722876583686e-13,5.136880638161617e-14,163000.0,0.163,0.09883633185789155
random_with_backbone,9532,253164874.20054752,2930.1490069507813,8.022310765094542,27475.794739037752,7.843598244614495e-05,6.776868883346924,0.603353711124192,0.00012999462276241111,11.23153540667232,398.54195902744493,125.39195902744495,0.9854195902744494,952.3162777951329,6.480987832310913e-07,0.0006171950208901875,0.6171950208901875,0.6728191056383651,0.6728191056383648,0.6728191056383648,4.841029782439081e-08,0.004182649732027366,8.83882932246354,8.838829322439892,266.35922126110233,61418.57154178251,6100.607443293115,2.3646862246096134e-11,-7.821654435247183e-09,3.446984919719398e-10,8.592670695142742e-14,-1.2325975396322376e-13,5.468757758042845e-14,163200.0,0.1632,0.09897727379389454
random_with_backbone,9548,253604504.04666567,2935.2373153549265,8.036241794264003,27477.795329153538,7.851408932501463e-05,6.783617317681264,0.6039545332693433,0.00012999462352523638,11.231535472580424,398.5276905583397,125.37769055833974,0.9852769055833971,952.3309758111777,6.475690966475368e-07,0.0006167001097155115,0.6167001097155115,0.6722795910884329,0.6722795910884323,0.6722795910884324,4.841964750094999e-08,0.0041834575440820795,8.860114133588805,8.86011413356431,266.3379364499779,61413.663573180296,6100.119942704364,2.4499513529008254e-11,-7.8580342233181e-09,3.292370820418e-10,8.902502571169524e-14,-1.2383305514444806e-13,5.223457278130633e-14,163300.0,0.1633,0.09911812176522587
random_with_backbone,9563,254016685.84539112,2940.00793802536,8.049303047297359,27479.633855342865,7.85877183363672e-05,6.7899788642621255,0.6045209102797477,0.00012999414231134416,11.231493895700135,398.5142681650733,125.36426816507333,0.985142681650733,952.3451747840005,6.470695962317544e-07,0.0006162336077207428,0.6162336077207428,0.6717710460673695,0.671771046067369,0.6717710460673689,4.8428393192961125e-08,0.004184213171871841,8.880073732150858,8.880073732126675,266.31797685141555,61409.061179366545,6099.662794365483,2.4158453015843406e-11,-7.632479537278414e-09,3.583409124985337e-10,8.778569820758812e-14,-1.202785878208574e-13,5.685199357965385e-14,163800.0,0.1638,0.0992500802783328
random_with_backbone,9579,254456377.20030338,2945.0969583368446,8.063236025562887,27481.622890770435,7.866516010838406e-05,6.796669833364383,0.605116616218339,0.00012999464752849665,11.23153754646211,398.49990257124307,125.34990257124309,0.9849990257124307,952.3600032775715,6.465377538386506e-07,0.0006157366973648511,0.615736697364851,0.6712293521620115,0.6712293521620112,0.671229352162011,4.843702588281362e-08,0.004184959036275097,8.901369293938354,8.901369293914911,266.2966812896273,61404.150731817565,6099.175047546902,2.3419488570652902e-11,-7.712515071034431e-09,2.828528522513807e-10,8.510048861535601e-14,-1.2153985041955088e-13,4.4875558383939964e-14,163900.0,0.1639,0.09939074285287516
random_with_backbone,9595,254896100.22560132,2950.186345203719,8.07717000740238,27483.614577561617,7.874292423750108e-05,6.803388654120093,0.6057148018269314,0.00012999464261590244,11.231537122013972,398.4854882374129,125.3354882374129,0.9848548823741288,952.3746254585905,6.46005439703468e-07,0.0006152391886818025,0.6152391886818025,0.6706870060058593,0.6706870060058587,0.6706870060058587,4.84457328223128e-08,0.004185711315847825,8.922670271052555,8.922670271029517,266.2753803125127,61399.239035572726,6098.687176697504,2.3021584638627246e-11,-7.894414011389017e-09,3.228706191293895e-10,8.365460652723103e-14,-1.2440635632567235e-13,5.122451198166781e-14,164000.0,0.164,0.09953130976596848
random_with_backbone,9611,255335854.87490538,2955.2760980891826,8.091104991346153,27485.616197407246,7.882099513600948e-05,6.810133979751219,0.606315347200073,0.00012999465259451654,11.231537984166229,398.4710249703212,125.32102497032122,0.984710249703212,952.3894635305677,6.454722135712884e-07,0.0006147409352070473,0.6147409352070473,0.670143847934392,0.6701438479343916,0.6701438479343911,4.8454492263860606e-08,0.004186468131597556,8.94397656699859,8.943976566974698,266.25407401656753,61394.3261128829,6098.199184027211,2.3874235921539366e-11,-7.610651664435863e-09,3.128661774098873e-10,8.675292528749885e-14,-1.1993460711212284e-13,4.9637273582235845e-14,164100.0,0.1641,0.09967178127459397
random_with_backbone,9626,255748153.55748013,2960.048073581946,8.104169948205191,27487.428095459938,7.889377868405188e-05,6.816422478302083,0.606875220646553,0.00012999466414573567,11.231538982191562,398.45742128159986,125.30742128159989,0.9845742128159987,952.4036404844983,6.449694852507743e-07,0.0006142712857542503,0.6142712857542504,0.6696318717937896,0.6696318717937896,0.6696318717937892,4.846218287026382e-08,0.004187132599990794,8.963955956491786,8.963955956467146,266.2340946270751,61389.719155566934,6097.741582403094,2.461320036672987e-11,-8.047209121286869e-09,3.383320290595293e-10,8.943813487973094e-14,-1.268142212868144e-13,5.367751678078993e-14,164100.0,0.1641,0.09980338649612422
random_with_backbone,9642,256187969.3935543,2965.138534647619,8.118106871040709,27489.4122056067,7.897120210790302e-05,6.823111862122821,0.6074707854454079,0.00012999466303171862,11.231538885940488,398.4428639791374,125.29286397913745,0.9844286397913743,952.4184513028847,6.444340940184337e-07,0.0006137709217918142,0.6137709217918143,0.6690864130290471,0.6690864130290465,0.6690864130290467,4.8470227512775296e-08,0.004187827657103785,8.985272283607884,8.985272283584663,266.21277829995756,61384.8039198349,6097.253359982039,2.319211489520967e-11,-7.712515071034431e-09,3.1468516681343317e-10,8.42742702792846e-14,-1.2153985041955088e-13,4.992586238213257e-14,164200.0,0.1642,0.099943671376736
random_with_backbone,9658,256627816.72693944,2970.2293602655027,8.132044791965784,27491.4054274261,7.904847095796581e-05,6.829787890768246,0.6080651612151217,0.00012999467560925203,11.231539972639375,398.42825926772565,125.27825926772567,0.9842825926772565,952.433486232721,6.438983999295633e-07,0.0006132703978245848,0.6132703978245848,0.6685407798392392,0.6685407798392384,0.6685407798392384,4.847808723181683e-08,0.0041885067368289735,9.006593654625037,9.006593654602511,266.1914569289397,61379.88752105235,6096.765022037106,2.2509993868879974e-11,-7.501512300223112e-09,3.292370820418e-10,8.179561527107034e-14,-1.1821470356844996e-13,5.223457278130633e-14,164300.0,0.1643,0.10008385957539255
random_with_backbone,9673,257040202.17242876,2975.002339958666,8.145112498175678,27493.224178284407,7.912087799300806e-05,6.836043858595897,0.6086221384077544,0.00012999470741860409,11.231542720967393,398.414523954832,125.26452395483204,0.9841452395483202,952.4474713664393,6.433934719087645e-07,0.000612798485413177,0.612798485413177,0.6680263367931416,0.6680263367931409,0.6680263367931407,4.84851541986761e-08,0.0041891173227656155,9.026586937975225,9.02658693795189,266.17146364559034,61375.2773600147,6096.307102192418,2.3305801732931286e-11,-7.799826562404633e-09,2.955857780762017e-10,8.46873794473203e-14,-1.229157732544892e-13,4.6895679983217006e-14,164400.0,0.1644,0.10021520081451994
random_with_backbone,9689,257480110.43735713,2980.0938708027447,8.159052349904846,27495.211751759052,7.919791948606409e-05,6.842700243595938,0.6092147652774161,0.0001299946985374099,11.231541953632217,398.3998269484201,125.24982694842015,0.9839982694842013,952.462495600997,6.428554255245914e-07,0.0006122956829057932,0.6122956829057933,0.6674782197120239,0.6674782197120237,0.6674782197120234,4.8492544196437644e-08,0.0041897558185722125,9.047917811429798,9.047917811406023,266.1501327721362,61370.3587701075,6095.818546606694,2.376054908381775e-11,-8.039933163672686e-09,3.4378899727016687e-10,8.633981611946314e-14,-1.2669956105056955e-13,5.454328318048009e-14,164300.0,0.1643,0.10035520379535454
random_with_backbone,9705,257920050.06437826,2985.1857646340077,8.172993195438762,27497.133058041334,7.927502704429778e-05,6.849362336627328,0.6098079003407522,0.0001299942292811596,11.23150140989219,398.38508313826304,125.23508313826306,0.9838508313826304,952.4777383538147,6.423170449879943e-07,0.0006117926863162703,0.6117926863162703,0.6669298910573082,0.666929891057308,0.6669298910573077,4.8499881753225924e-08,0.0041903897834787195,9.069253450315866,9.069253450293218,266.128797133249,61365.439081361685,6095.329881874974,2.262368070660159e-11,-7.552444003522396e-09,3.319655661471188e-10,8.220872443910604e-14,-1.1901732522216396e-13,5.266745598115141e-14,164500.0,0.1645,0.10049510954340692
random_with_backbone,9721,258360021.074811,2990.2780216992014,8.186935035452981,27499.103791594505,7.935233931236219e-05,6.856042116588093,0.6104026100950939,0.00012999472986937908,11.231544660714352,398.3702922675495,125.2202922675495,0.9837029226754948,952.4927001444848,6.417774978465307e-07,0.0006112883818158133,0.6112883818158134,0.666380136617492,0.6663801366174912,0.6663801366174914,4.850716309155324e-08,0.0041910188911102,9.090593756452268,9.090593756427552,266.1074568271147,61360.518316414986,6094.841110246047,2.4726887204451486e-11,-7.741618901491165e-09,3.410605131648481e-10,8.985124404776666e-14,-1.219984913645303e-13,5.411039998063501e-14,164700.0,0.1647,0.10063491938936177
random_with_backbone,9736,258772522.28305954,2995.052341239115,8.200006409963354,27500.922492712736,7.942435179538486e-05,6.862263995121252,0.6109565522721913,0.00012999421077208582,11.231499810708215,398.35638435714736,125.20638435714739,0.9835638435714736,952.5068846090279,6.412737213505047e-07,0.0006108176345052071,0.6108176345052071,0.6658669636757418,0.6658669636757407,0.6658669636757407,4.8513794685766385e-08,0.0041915918608502155,9.110604445768777,9.110604445744627,266.0874461377976,61355.90414181421,6094.3827917406325,2.4158453015843406e-11,-7.887138053774834e-09,3.3287506084889174e-10,8.778569820758812e-14,-1.2429169608942748e-13,5.281175038109977e-14,164800.0,0.1648,0.10076590244487109
random_with_backbone,9752,259212553.9018586,3000.14529979003,8.213950170540809,27502.888831615448,7.950097073655911e-05,6.868883871638707,0.6115459287427625,0.00012999472179577962,11.231543963155358,398.34150421463767,125.19150421463769,0.9834150421463767,952.5221011168331,6.407326941251577e-07,0.0006103120520623444,0.6103120520623444,0.665315816120237,0.6653158161202365,0.6653158161202363,4.8520400591177774e-08,0.00419216261107776,9.131953528569504,9.131953528544159,266.06609705499807,61350.98135309641,6093.89381909372,2.5352164811920375e-11,-7.727066986262798e-09,3.028617356903851e-10,9.212334447196305e-14,-1.2176917089204059e-13,4.805003518280389e-14,164900.0,0.1649,0.10090552452812236
random_with_backbone,9768,259652616.7228239,3005.2386194771284,8.227894919855245,27504.865298241377,7.957743355151777e-05,6.875490258851135,0.6121341042424444,0.0001299947245804737,11.231544203752927,398.32657806533246,125.17657806533248,0.9832657806533246,952.5374411300179,6.401906643648109e-07,0.0006098055772693831,0.6098055772693831,0.6647636957924724,0.6647636957924719,0.6647636957924716,4.8526762804499266e-08,0.0041927123063087365,9.15330700551715,9.153307005493048,266.0447435780492,61346.057551151796,6093.404745804711,2.4101609596982598e-11,-7.865310180932283e-09,3.292370820418e-10,8.757914362357026e-14,-1.2394771538069292e-13,5.223457278130633e-14,165100.0,0.1651,0.10104504999172526
random_with_backbone,9783,260065203.92650327,3010.0139343345286,8.240969019396383,27506.663793593645,7.964912481243904e-05,6.881684383794733,0.6126855754803003,0.00012999473540378269,11.231545138886824,398.3125429797501,125.16254297975013,0.9831254297975011,952.551619526819,6.396795945083494e-07,0.0006093278337271871,0.6093278337271871,0.6642428960907489,0.6642428960907486,0.6642428960907485,4.8532428680229824e-08,0.0041932018379718565,9.173329795496542,9.17332979547433,266.0247207880679,61341.44058631404,6092.9461501495325,2.2225776774575934e-11,-7.712515071034431e-09,3.1650415621697903e-10,8.076284235098106e-14,-1.2153985041955088e-13,5.021445118202929e-14,165200.0,0.1652,0.1011757674941277
random_with_backbone,9799,260505327.11607826,3015.1079527323873,8.254915681676625,27508.63613602519,7.972582624019375e-05,6.88831138715274,0.6132755864630289,0.00012999474349845565,11.231545838266568,398.29752858635305,125.14752858635308,0.9829752858635306,952.5668682484626,6.391359883889013e-07,0.0006088197668445014,0.6088197668445015,0.6636890401877639,0.6636890401877635,0.6636890401877633,4.853865894303998e-08,0.004193740132678654,9.19469152513421,9.19469152511084,266.0033590584314,61336.51488141897,6092.456887843491,2.3362645151792094e-11,-7.734342943876982e-09,3.155946615152061e-10,8.489393403133815e-14,-1.2188383112828545e-13,5.007015678208093e-14,165500.0,0.1655,0.1013151046999672
random_with_backbone,9815,260945481.3787838,3020.2023307729605,8.268863328604956,27510.53804525733,7.980167538913404e-05,6.894864753621182,0.6138590414548772,0.00012999426041319513,11.231504099700059,398.28246951038165,125.13246951038167,0.9828246951038164,952.5822153641984,6.38591513485478e-07,0.000608310918628773,0.6083109186287731,0.663134332534876,0.6631343325348756,0.6631343325348753,4.8544230464079275e-08,0.004194221512096449,9.216057369067533,9.216057369044506,265.9819932144977,61331.58822782716,6091.967531304946,2.3021584638627246e-11,-7.617927622050047e-09,3.374225343577564e-10,8.365460652723103e-14,-1.200492673483677e-13,5.3533222380841567e-14,165800.0,0.1658,0.10145434399580651
random_with_backbone,9831,261385666.73315334,3025.2970686707563,8.282811960768669,27512.493567466736,7.987817385240961e-05,6.901474220848191,0.6144474911723816,0.00012999477430917044,11.231548500312327,398.2673655726692,125.1173655726692,0.9826736557266917,952.5974354722052,6.380460348630374e-07,0.0006078010165237387,0.6078010165237387,0.6625784760119612,0.6625784760119612,0.6625784760119603,4.8550035265554486e-08,0.004194723046943908,9.237427245385593,9.237427245362596,265.96062333817963,61326.66064442562,6091.478082409889,2.3021584638627246e-11,-7.821654435247183e-09,3.1377567211166024e-10,8.365460652723103e-14,-1.2325975396322376e-13,4.9781567982184206e-14,166100.0,0.1661,0.10159348583825316
